video_file,pose_file
REMEMBER2,REMEM.npy
SEE,.npy
OFFTHEPOINT,OFFTHEP.npy
STUPID2,STU.npy
THINKPONDER,THINKPO.npy
BLUE,.npy
LIST,.npy
MASCARA,MAS.npy
SWEEP,S.npy
NEVER,N.npy
PITY,.npy
MAGNET4,MAG.npy
KNITTING3,KNITT.npy
PROTECTION,PROTEC.npy
CRY4,.npy
DRILL,D.npy
BUCKLE1,BUC.npy
METAPHOR,META.npy
ITALY,I.npy
FOLD2,F.npy
BATTERY,BAT.npy
THINK,T.npy
RHINO3,RH.npy
PLOW2,P.npy
BEARD,B.npy
PANTS2,PA.npy
SCARF2,SC.npy
YAWN3,Y.npy
DENTIST2,DENT.npy
WINE,.npy
OWN,.npy
SMALL,S.npy
JAPAN,J.npy
LOSE,.npy
WRISTWATCH3,WRISTWA.npy
INTRODUCE,INTRO.npy
MEDITATE3,MEDIT.npy
SHINY,S.npy
MAIL1,M.npy
HELMET1,HEL.npy
DROWN5,DR.npy
BOTTLE,BO.npy
KANGAROO3,KANGA.npy
ERASE4,ER.npy
WINK,.npy
CANDY2,CA.npy
CASTLE4,CAS.npy
BRAIDS,BR.npy
STEAL,S.npy
BEHAVIOR,BEHA.npy
WHAT1,W.npy
CATEGORY,CATE.npy
FEW,.npy
RAKE,.npy
ZERO,.npy
CLEFTCHIN,CLEFT.npy
STEP,.npy
IGNORE,IG.npy
EARRING,EAR.npy
FASCINATED,FASCIN.npy
MISUNDERSTAND,MISUNDERS.npy
HOLDTOGETHER,HOLDTOGE.npy
COMEOUT,COM.npy
VACUUM,VA.npy
MISCHIEVOUS,MISCHIE.npy
COUNTRY,COU.npy
HOSE,.npy
GRASP,G.npy
THROWAWAY,THROW.npy
COME,.npy
PRAYER,PR.npy
YELLOW,YE.npy
WRITE,W.npy
SCRUB,S.npy
BLOND,B.npy
WAND,.npy
DONTKNOW,DONT.npy
LIGHTSON,LIGH.npy
MECHANIC2,MECHA.npy
REQUEST,REQ.npy
BACHELOR,BACH.npy
GRIEVE,GR.npy
PUTINBACKMIND,PUTINBACK.npy
BERRY,B.npy
SEND,.npy
CROCODILE,CROCO.npy
LUCKY,L.npy
ALONE,A.npy
DENY,.npy
THINKOVER,THINK.npy
LIGHTNING,LIGHT.npy
AXE2,.npy
FOREVER2,FORE.npy
LEARNLESSON,LEARNLE.npy
WHAT2,W.npy
GAY,.npy
PRIEST,PR.npy
SUMMARIZE,SUMMA.npy
FROG,.npy
WINDOWOPEN,WINDOW.npy
SPECIFIC,SPEC.npy
TAKEPILL,TAKE.npy
SNOWSUIT,SNOW.npy
BUY,.npy
FORBID,FO.npy
DARK2,D.npy
CAMCORDER,CAMCO.npy
HALL,.npy
GRAB,.npy
FORK3,F.npy
RUSH,.npy
KISS3,K.npy
TOY3,.npy
FINANCE,FIN.npy
POUR2,P.npy
HATE,.npy
HOT,.npy
DISLIKE,DIS.npy
MEAT2,M.npy
WOW,.npy
COWBOY,CO.npy
THIS/IT,.npy
GAMBLE,GA.npy
PAYOFFBILLS,PAYOFFB.npy
WASHDISHES,WASHDI.npy
STRAIGHT,STRA.npy
STATE,S.npy
PARTY2,PA.npy
EVEN,.npy
DEPTH,D.npy
DRESSER,DRE.npy
TURBAN,TU.npy
TOOMUCH,TOO.npy
HIGHLIGHTER,HIGHLIG.npy
STRAIN1,STR.npy
TAIL1,T.npy
EARN,.npy
SKUNK,S.npy
NEEDLE,NE.npy
SHARPEN1,SHAR.npy
LETGO,L.npy
MOTIVATION2,MOTIVAT.npy
TTY,.npy
MICROSCOPE3,MICROSC.npy
EXPECT,EX.npy
SUPPORT2,SUPP.npy
ROAD,.npy
NOTHING2,NOTH.npy
CHOP,.npy
AUTISM1,AUT.npy
YOURSELF,YOUR.npy
PAGE,.npy
PASSOUT,PAS.npy
BELL,.npy
SMELLMONEY,SMELLM.npy
HALLOWEEN2,HALLOW.npy
COCAINE,COC.npy
OK,.npy
BASEBALLCAP,BASEBAL.npy
WRITEONWALL,WRITEON.npy
NOON2,N.npy
DISAPPOINT,DISAPP.npy
SIX,.npy
ROLL,.npy
SCREAM,SC.npy
CHEEK,C.npy
HEAD,.npy
CLOSE,C.npy
TOWEL,T.npy
SINGLE,SI.npy
GIVE,.npy
FRY,.npy
GRANDPARENTS,GRANDPAR.npy
SHARP2,SH.npy
DRUG,.npy
PREDICT,PRE.npy
UNTIL,U.npy
ASSIGN,AS.npy
UPSET2,UP.npy
GRADUATESCHOOL,GRADUATESC.npy
CATEPILLAR,CATEPI.npy
APRIL,A.npy
DELEGATE,DELE.npy
SHAVE5,SH.npy
LONG,.npy
HURRY,H.npy
TAKE,.npy
KICK2,K.npy
TICKLE,TI.npy
SAIL2,S.npy
SHARPEN2,SHAR.npy
KNIGHT3,KNI.npy
SHAVE4,SH.npy
KNIGHT4,KNI.npy
NUT2,.npy
RABBIT2,RAB.npy
PENNY,P.npy
COPY,.npy
8HOUR,8.npy
COMB2,C.npy
DUCK2,D.npy
MOUTH,M.npy
PEG1,.npy
MEAT1,M.npy
VLOG,.npy
RESTALLDAY,RESTAL.npy
BLINDS2,BLI.npy
METAL,M.npy
CHEER,C.npy
GRAMMAR,GRA.npy
RIGHT3,RI.npy
DOWNLOAD,DOWN.npy
TEACH1,TE.npy
FINE2,F.npy
VOICE,V.npy
HOW1,.npy
SWEATER2,SWEA.npy
WALK-TIGHTROPE-CL,WALK-TIGHTROP.npy
BABY2,B.npy
MYSELF,MY.npy
SLIDE2,SL.npy
OFFEND,OF.npy
SHOCKED,SHO.npy
DECORATE1,DECOR.npy
LONGLINE,LONG.npy
ENOUGH,EN.npy
UNCLE,U.npy
RHINO2,RH.npy
SKI,.npy
HELICOPTER2,HELICOP.npy
DECIDE2,DEC.npy
PEG2,.npy
ERUPT2,ER.npy
VOMIT,V.npy
TOMATO,TO.npy
SINCE,S.npy
MICROSCOPE2,MICROSC.npy
BACK,.npy
PRETEND,PRE.npy
TOMATO,TO.npy
SINCE,S.npy
MICROSCOPE2,MICROSC.npy
BACK,.npy
PRETEND,PRE.npy
WASH2,W.npy
FOREVER1,FORE.npy
SELECT,SE.npy
WEIGH,W.npy
COOPERATE,COOPE.npy
SUSHI,S.npy
OFF,.npy
STORY2,ST.npy
GHOST,G.npy
ELEVEN,EL.npy
SLIPPER,SLI.npy
BRA3,.npy
TEACH2,TE.npy
DEFLATE,DEF.npy
CLOSEEYES,CLOSE.npy
CLOUD4,CL.npy
CRAWL2,CR.npy
BULL,.npy
TENT,.npy
PEEL2,P.npy
DIG,.npy
PASSPORT,PASS.npy
DIVIDE,DI.npy
SHOVEL2,SHO.npy
VASE,.npy
APART,A.npy
HANG,.npy
WADE1,W.npy
KNIFE2,KN.npy
CRY3,.npy
PINEAPPLE2,PINEAP.npy
CHEW4,C.npy
WALRUS,WA.npy
BUBBLES,BUB.npy
CATCH2,CA.npy
BISON,B.npy
CANNOT,CA.npy
BLACKBIRD,BLACK.npy
PIZZACUTTER,PIZZACU.npy
NINE,.npy
SALTSHAKER,SALTSH.npy
PHYSICS,PHY.npy
ROCKINGCHAIR2,ROCKINGCH.npy
ZOO,.npy
DONKEY,DO.npy
POP3,.npy
SPILL2,SP.npy
HUMMINGBIRD,HUMMING.npy
ROAR2,R.npy
SKATEBOARDING3,SKATEBOARD.npy
SPACESHIP,SPACE.npy
GUN2,.npy
CHEESEGRATER,CHEESEGR.npy
WADE2,W.npy
INTENTIONAL,INTENTI.npy
TOMORROW,TOMO.npy
PEEL3,P.npy
HIS,.npy
HARP,.npy
THIRD1,TH.npy
WHEEL,W.npy
RAINBOW,RAI.npy
VALUE,V.npy
EARMUFFS,EARM.npy
DOESNTMATTER,DOESNTMA.npy
BOYFRIEND,BOYFR.npy
POPE,.npy
EVENT,E.npy
FLAG2,F.npy
HELL,.npy
FORM,.npy
HOOD,.npy
ARTICULATESIGN,ARTICULATE.npy
YAY,.npy
BREAKTIME,BREAK.npy
WHEELBARROW,WHEELBA.npy
CROSSHEART,CROSSH.npy
DEDICATE2,DEDIC.npy
TRANSGENDER,TRANSGE.npy
CHILD,C.npy
RUN2,.npy
FEED2,F.npy
YES,.npy
DEFEAT,DE.npy
INTERPRET,INTER.npy
SOFTBALL,SOFT.npy
HEADCOLD,HEAD.npy
CROSS3,CR.npy
SENTENCE2,SENTE.npy
TRACTOR,TRA.npy
WHEELCHAIR,WHEELC.npy
FRINGE,FR.npy
BITCH,B.npy
RECITE,RE.npy
BOILINGMAD,BOILIN.npy
EVERYYEAR,EVERY.npy
MESS,.npy
WHALE,W.npy
HOLDHANDS,HOLDH.npy
ALRIGHT,ALR.npy
PLUMMET,PLU.npy
SHORTPERSON,SHORTPE.npy
PRESS,P.npy
INDEPENDENT,INDEPEN.npy
ALWAYS,AL.npy
CURTSEY2,CURT.npy
HAIR2,H.npy
HANGCLOTHES,HANGCLO.npy
BLOUSE,BL.npy
BUCKLE2,BUC.npy
BLUSH,B.npy
SHARPEN3,SHAR.npy
BARK3,B.npy
SCARF4,SC.npy
GLUE2,G.npy
SAIL1,S.npy
PLIERS,PL.npy
SKATEBOARDING1,SKATEBOARD.npy
TIGER,T.npy
DOG1,.npy
SHAKE1,SH.npy
BANDAGE,BAN.npy
OSTRICH,OST.npy
STAPLER,STA.npy
NOTMIND,NOT.npy
MINIMUM1,MINI.npy
TONGUE,TO.npy
BRAG,.npy
HINGE,H.npy
ROAST,R.npy
SWEATPANTS,SWEATP.npy
DIFFERENTSITUATION,DIFFERENTSITUA.npy
FAIR,.npy
ELEVATOR2,ELEVA.npy
SHAVE1,SH.npy
DRUM,.npy
SHOVEL1,SHO.npy
GOAT,.npy
TOBACCO,TOB.npy
BALLOON,BAL.npy
NEUTRAL,NEU.npy
RADIO,R.npy
SHEEP,S.npy
HISTORY,HIS.npy
NECKLACE1,NECKL.npy
DESERT,DE.npy
SOCKS,S.npy
MAGAZINE,MAGA.npy
LION,.npy
BED1,.npy
HEARINGAID,HEARIN.npy
SHY,.npy
NIGHT1,NI.npy
CASTLE1,CAS.npy
MONKEY,MO.npy
PARACHUTE1,PARACH.npy
STARS,S.npy
BOWTIE,BO.npy
LEMON1,LE.npy
SANDALS,SAN.npy
KITE1,K.npy
DRAWER,DR.npy
CHAIR,C.npy
TRASH,T.npy
WAITER,WA.npy
DEODORANT,DEODO.npy
STUDENT,STU.npy
ROLLERSKATING,ROLLERSKA.npy
PSYCHOLOGIST,PSYCHOLO.npy
RIVER1,RI.npy
DEER,.npy
PANTS1,PA.npy
LETTUCE1,LETT.npy
SWING1,SW.npy
GORILLA,GOR.npy
POPCORN,POP.npy
BRIDESMAID,BRIDES.npy
CAMPING,CAM.npy
PEACH1,PE.npy
ELECTRICIAN,ELECTRI.npy
HAIR1,H.npy
HOMEWORK,HOME.npy
BRA1,.npy
FISHING1,FISH.npy
SALAD,S.npy
BLANKET,BLA.npy
CUP,.npy
CANDY1,CA.npy
DOLPHIN1,DOLP.npy
MOON,.npy
COUNSELOR,COUNS.npy
DORMITORY,DORMI.npy
SOAP1,S.npy
PILLOW1,PIL.npy
BRUSH,B.npy
HORSE,H.npy
COFFEE,CO.npy
ISLAND,IS.npy
SKIRT,S.npy
SHORTS,SH.npy
UNDERWEAR1,UNDERW.npy
BLINDS1,BLI.npy
HIPPO1,HI.npy
FRAUD,F.npy
ZOOMOFF,ZOO.npy
SWEATSHIRT,SWEATS.npy
SINK,.npy
SHARK1,SH.npy
CATAPULT,CATA.npy
SAILBOAT,SAIL.npy
HURDLE/TRIP1,T.npy
ZEBRA,Z.npy
MAPLE,M.npy
KNIGHT1,KNI.npy
EMPTY2,EM.npy
SQUEEZE,SQU.npy
JEWELRY,JEW.npy
GOODYGOODYSHOEOPPOSITE,GOODYGOODYSHOEOPPO.npy
CASTLE2,CAS.npy
CHEW1,C.npy
FLOAT1,FL.npy
NEXTDOWN,NEXT.npy
SLICE1,SL.npy
OIL1,.npy
FOLLOW1,FOL.npy
CURL1,C.npy
PIPE2,P.npy
KNIGHT2,KNI.npy
SAW2,.npy
LICKENVELOPE2,LICKENVEL.npy
SHAVE3,SH.npy
FUZZY,F.npy
SOMERSAULT1,SOMERSA.npy
STETHOSCOPE2,STETHOSC.npy
RAZOR2,RA.npy
MEACULPA,MEAC.npy
SOMERSAULT2,SOMERSA.npy
MIX2,.npy
ERASE2,ER.npy
PIPE3,P.npy
SCROLLDOWN,SCROLL.npy
CAROUSEL,CARO.npy
CHIMNEY,CHI.npy
HAIRCLIPPER,HAIRCLI.npy
INTUITIVE,INTUI.npy
PEAS1,P.npy
EDGE,.npy
SUCK,.npy
ROUGH,R.npy
EASEL,E.npy
PET1,.npy
SIGNATURE,SIGNA.npy
GRAY,.npy
HEAVY,H.npy
HURDLE/TRIP2,T.npy
CLIMBLADDER,CLIMBLA.npy
SNAP,.npy
ISOLATED,ISOL.npy
PEAS2,P.npy
BEAVER,BE.npy
PENIS,P.npy
GUILLOTINE2,GUILLOT.npy
SHAKE2,SH.npy
SIGNINGFLUENTLY,SIGNINGFLUE.npy
RECORD,RE.npy
NOTUSEDTO,NOTUS.npy
MAID,.npy
GREENBEANS,GREENB.npy
VAIN,.npy
GARLIC,GA.npy
BOW2,.npy
CLAW,.npy
RULER,R.npy
HAHA,.npy
GOATEE,GO.npy
IF,.npy
STAMP1,ST.npy
SPREAD1,SPR.npy
STRAW,S.npy
STRONG,ST.npy
PUTASIDE,PUTA.npy
WISE,.npy
TEMPORARY,TEMPO.npy
GOODYGOODY,GOODYG.npy
FAINT,F.npy
EVIDENCE,EVID.npy
VERYINTERESTED,VERYINTERE.npy
EDIT1,E.npy
DISCONNECT,DISCON.npy
INVISIBLE,INVIS.npy
NOOSE,N.npy
THESE,T.npy
CHEW2,C.npy
POSTPONE,POST.npy
TRUCK1,TR.npy
JUICE2,JU.npy
PRINCIPAL,PRINC.npy
JOIN,.npy
SNOWMAN,SNO.npy
FILLOUT,FIL.npy
POSSUM,PO.npy
TOY2,.npy
MEXICAN2,MEXI.npy
SANDWICH2,SANDW.npy
SEVERAL,SEV.npy
ARM2,.npy
OVERTAKE,OVER.npy
STETHOSCOPE3,STETHOSC.npy
JACKET2,JAC.npy
HALFHOUR,HALF.npy
GREET2,GR.npy
LONGTIME,LONG.npy
DROWN1,DR.npy
FACULTY,FAC.npy
TABLET,TA.npy
FOLLOW3,FOL.npy
TRIPLE,TR.npy
SWEET,S.npy
MAKEBELIEVE,MAKEBEL.npy
ROAR1,R.npy
SUNBATHE1,SUNBA.npy
INCREDIBLE,INCRED.npy
FIREMAN2,FIRE.npy
REPLACE,REP.npy
SLICE3,SL.npy
KICK1,K.npy
SELL,.npy
RESENT,RE.npy
BOOTS1,BO.npy
FOCUS,F.npy
EXPERT,EX.npy
GRAPES2,GRA.npy
RHINO1,RH.npy
BLEED,B.npy
POOR,.npy
DEVELOP1,DEVE.npy
KISS2,K.npy
CONDUCT1,COND.npy
IPHONE,IP.npy
GRANDMOTHER,GRANDMO.npy
FILE1,F.npy
STETHOSCOPE4,STETHOSC.npy
BRA2,.npy
CARROT3,CAR.npy
BALL,.npy
VILLAGE,VIL.npy
FURNITURE,FURNI.npy
WITH,.npy
EARTH,E.npy
TOW1,.npy
BOOTS2,BO.npy
CARVE,C.npy
DOG3,.npy
CANADA,CA.npy
CHEW3,C.npy
SLICE4,SL.npy
BLOWCANDLE1,BLOWCAN.npy
CORKSCREW1,CORKSC.npy
LEAF2,L.npy
NURSE,N.npy
CHEW2MOUTH,CHEW2M.npy
SWEATER1,SWEA.npy
JACKET3,JAC.npy
FINALLY,FIN.npy
GLOVES3,GLO.npy
CHEAT2,CH.npy
RACECARTRACK,RACECART.npy
HELICOPTER1,HELICOP.npy
PECK,.npy
DOLPHIN2,DOLP.npy
CROSS2,CR.npy
YEAH,.npy
ENVELOPE4,ENVEL.npy
ARRIVE,AR.npy
STRETCH-CA,STRETC.npy
CAUSE,C.npy
RUNFAUCET,RUNFA.npy
TRIM2,T.npy
STRETCH1,STRE.npy
FILE2,F.npy
DIP3,.npy
DUCK1,D.npy
PET2,.npy
SIGNLANGUAGE,SIGNLANG.npy
ENVELOPE5,ENVEL.npy
GUN1,.npy
LIGHTCANDLE,LIGHTCA.npy
FRENCH,FR.npy
PARACHUTE2,PARACH.npy
CALENDAR2,CALEN.npy
CLOCK2,CL.npy
RUSSIA,RU.npy
TV,.npy
MAGIC,M.npy
WHATFOR3,WHAT.npy
LINE,.npy
CAPTION,CAP.npy
ENJOY,E.npy
WANT2,W.npy
KNITTING2,KNITT.npy
DART,.npy
SURE,.npy
EAGLE1,EA.npy
LOBSTER2,LOBS.npy
CANDLE,CA.npy
CONDUCT2,COND.npy
SANDWICH3,SANDW.npy
NECKLACE2,NECKL.npy
SWIM2,S.npy
BUN,.npy
TEAR,.npy
SECRET,SE.npy
HOUSE,H.npy
DOLL,.npy
TANKTOP,TAN.npy
HAIRCUT,HAI.npy
ADULT,A.npy
JUGGLE,JU.npy
CANCEL1,CAN.npy
RAKE,.npy
ZERO,.npy
CLEFTCHIN,CLEFT.npy
STEP,.npy
IGNORE,IG.npy
EARRING,EAR.npy
FASCINATED,FASCIN.npy
MISUNDERSTAND,MISUNDERS.npy
HOLDTOGETHER,HOLDTOGE.npy
COMEOUT,COM.npy
VACUUM,VA.npy
MISCHIEVOUS,MISCHIE.npy
COUNTRY,COU.npy
GAY,.npy
SNOWSUIT,SNOW.npy
TURBAN,TU.npy
HIGHLIGHTER,HIGHLIG.npy
AUTISM1,AUT.npy
PAGE,.npy
PASSOUT,PAS.npy
BELL,.npy
SMELLMONEY,SMELLM.npy
HALLOWEEN2,HALLOW.npy
COCAINE,COC.npy
CHEESEGRATER,CHEESEGR.npy
OK,.npy
BASEBALLCAP,BASEBAL.npy
WADE2,W.npy
OPTION,OP.npy
ROLLUPSLEEVES,ROLLUPSLE.npy
PEAR,.npy
INTENTIONAL,INTENTI.npy
TOMORROW,TOMO.npy
PEEL3,P.npy
HIS,.npy
HARP,.npy
THIRD1,TH.npy
WHEEL,W.npy
RAINBOW,RAI.npy
VALUE,V.npy
EARMUFFS,EARM.npy
DOESNTMATTER,DOESNTMA.npy
BOYFRIEND,BOYFR.npy
POPE,.npy
EVENT,E.npy
FLAG2,F.npy
HELL,.npy
FORM,.npy
HOOD,.npy
ARTICULATESIGN,ARTICULATE.npy
YAY,.npy
BREAKTIME,BREAK.npy
WHEELBARROW,WHEELBA.npy
CROSSHEART,CROSSH.npy
DEDICATE2,DEDIC.npy
TRANSGENDER,TRANSGE.npy
CHILD,C.npy
RUN2,.npy
FEED2,F.npy
YES,.npy
DEFEAT,DE.npy
INTERPRET,INTER.npy
SOFTBALL,SOFT.npy
HEADCOLD,HEAD.npy
CROSS3,CR.npy
SENTENCE2,SENTE.npy
TRACTOR,TRA.npy
WHEELCHAIR,WHEELC.npy
HANDS,H.npy
COUCH,C.npy
BEACH,B.npy
FRINGE,FR.npy
LAND,.npy
BITCH,B.npy
BOTH,.npy
PINCH1,PI.npy
LIFT1,L.npy
RECITE,RE.npy
EIGHT,E.npy
BITE2,B.npy
CURLYHAIR,CURLY.npy
BOILINGMAD,BOILIN.npy
EVERYYEAR,EVERY.npy
MESS,.npy
WHALE,W.npy
HOLDHANDS,HOLDH.npy
ALRIGHT,ALR.npy
PLUMMET,PLU.npy
SHORTPERSON,SHORTPE.npy
PRESS,P.npy
INDEPENDENT,INDEPEN.npy
ALWAYS,AL.npy
OLDEST,OL.npy
ROW,.npy
EYETURN,EYE.npy
ASSIST,AS.npy
SUCKTHUMB,SUCKT.npy
DRAG2,D.npy
AUTISM2,AUT.npy
COMFORTABLE,COMFORT.npy
PINEAPPLE4,PINEAP.npy
SPACE,S.npy
EXPERIENCED,EXPERIE.npy
TOUCH,T.npy
COOL4,C.npy
TOUCH,T.npy
COOL4,C.npy
NECKLACE3,NECKL.npy
TIMETOTIME,TIMETO.npy
GROWUP,GR.npy
THINKOBSESS,THINKOB.npy
CURL2,C.npy
ELEMENTARYSCHOOL,ELEMENTARYSC.npy
OOH,.npy
SCARF3,SC.npy
DOMINANT,DOMI.npy
PREGNANT,PREG.npy
WOMAN2,WO.npy
PROXIMALIZATION,PROXIMALIZA.npy
JAWDROP,JAW.npy
HITCHHIKE,HITCH.npy
INSIDE,IN.npy
LISTEN,LI.npy
RELIEF,RE.npy
BARK2,B.npy
CURTSEY2,CURT.npy
BLOWCANDLE2,BLOWCAN.npy
SPLASH-CA,SPLAS.npy
HAIR2,H.npy
CONFUSED2,CONFU.npy
HANGCLOTHES,HANGCLO.npy
TURNAROUND,TURNAR.npy
BLOUSE,BL.npy
SANDWICH4,SANDW.npy
ADOPT,A.npy
ALLWAY,AL.npy
BATHTUB,BAT.npy
MASSAGE,MAS.npy
SUNBATHE2,SUNBA.npy
TALKDIRTY,TALKD.npy
KITE2,K.npy
SHOULDER3,SHOUL.npy
WITCH2,WI.npy
IRON2,I.npy
FIFTH,F.npy
TOOTHBRUSH-CA,TOOTHBRUS.npy
BUCKLE2,BUC.npy
DRINK2,DR.npy
DISSOLVE,DISS.npy
ATLANTA,ATL.npy
BLUSH,B.npy
PIPE4,P.npy
BORED2,BO.npy
FORK4,F.npy
CREAM2,CR.npy
BANANA4,BAN.npy
STRAIN2,STR.npy
KNOWNOTHING,KNOWNOT.npy
HAIRDRYER3,HAIRDR.npy
PAGEANT,PAG.npy
DUE,.npy
REACH,R.npy
RIBBONAWARD,RIBBONA.npy
PINEAPPLE5,PINEAP.npy
CAN2,.npy
FOLLOW4,FOL.npy
HUMOR,H.npy
ERASE5,ER.npy
VISIT,V.npy
CATCHBASEBALL,CATCHBASE.npy
DRIBBLE,DRI.npy
CONDUCT3,COND.npy
IRON3,I.npy
HOODIE2,HOO.npy
VIDEOCAMERA2,VIDEOCAM.npy
PICKLE,PI.npy
LIFT2,L.npy
DINOSAUR2,DINOS.npy
EXPRESS,EXP.npy
HELICOPTER3,HELICOP.npy
SPREAD3,SPR.npy
SHARPEN3,SHAR.npy
VISION,VI.npy
GOAHEAD,GOA.npy
MAJOR,M.npy
OVERNIGHT,OVERN.npy
LOOKBACK,LOOK.npy
SUNDAY,SU.npy
PINCH2,PI.npy
A-LINEBOB,A-LIN.npy
CANCEL2,CAN.npy
RECENT2,REC.npy
THIRD2,TH.npy
SENSITIVE,SENSI.npy
OBSESS,OB.npy
DISSECT,DIS.npy
AUSTRALIA,AUSTR.npy
HONEY2,HO.npy
GESTURE,GES.npy
SHAKESPEARE,SHAKESP.npy
CHEERLEADER2,CHEERLEA.npy
CRASHPLANE,CRASHP.npy
LOBSTER3,LOBS.npy
HELMET2,HEL.npy
BURY4,B.npy
ELECTROCUTE,ELECTRO.npy
MAIL2,M.npy
UNIVERSE,UNIV.npy
STRAWBERRY4,STRAWBE.npy
RELAX2,RE.npy
YAWN4,Y.npy
TIMEOUT,TIM.npy
NECKLACE4,NECKL.npy
BARK3,B.npy
UNDERWEAR2,UNDERW.npy
CREWCUT,CRE.npy
LEMON2,LE.npy
TIEUP1,TI.npy
JACKET4,JAC.npy
OIL3,.npy
SCARF4,SC.npy
GLUE2,G.npy
BADGE,B.npy
FROWN2,FR.npy
RESEARCH2,RESEA.npy
SAIL1,S.npy
EQUAL,E.npy
PLIERS,PL.npy
DIVE,.npy
BROWN,B.npy
ART,.npy
HAIRDRYER1,HAIRDR.npy
DRUNK,D.npy
TALL1,T.npy
LETTER1,LET.npy
WRONG,W.npy
LIVE1,L.npy
STETHOSCOPE1,STETHOSC.npy
COW,.npy
THURSDAY,THUR.npy
BELIEVE1,BELI.npy
ROOSTER,ROO.npy
DEATH,D.npy
POOLGAME,POOL.npy
SKATEBOARDING1,SKATEBOARD.npy
BOX,.npy
PERFECT,PER.npy
ABOUT1,AB.npy
DEEP,.npy
TRUE,.npy
BACON,B.npy
MATH,.npy
OOPS,.npy
MANY,.npy
WEDDING,WED.npy
EMAIL,E.npy
BOY,.npy
COUGH,C.npy
TOILET,TO.npy
CONGRATULATIONS,CONGRATULAT.npy
BAR,.npy
DENTIST1,DENT.npy
SHOP1,S.npy
GLOVES1,GLO.npy
POWER,P.npy
FROM,.npy
ABOUT2,AB.npy
TIGER,T.npy
SLEEP,S.npy
SISTER,SI.npy
LAPTOP,LA.npy
START,S.npy
SODA,.npy
LOOKFOR,LOO.npy
INJECT,IN.npy
PENCIL,PE.npy
BEAR,.npy
ACCIDENT,ACCI.npy
SUNSET,SU.npy
CHEESE,CH.npy
QUEEN,Q.npy
ATTENTION,ATTEN.npy
SILLY,S.npy
BABY1,B.npy
BEDROOM,BED.npy
DISAGREEMENT,DISAGREE.npy
CHECK,C.npy
WATER,W.npy
HOLIDAY,HOL.npy
ELEPHANT,ELEP.npy
PRISON,PR.npy
SENTENCE1,SENTE.npy
HIGHSCHOOL,HIGHSC.npy
CUTE1,C.npy
SCREWDRIVER1,SCREWDRI.npy
REASON,RE.npy
HAPPY,H.npy
SYMPATHY,SYMP.npy
EAT1,.npy
DISNEY,DI.npy
BREAKDOWN2,BREAKD.npy
HEADPHONES,HEADPH.npy
BIRTHDAY,BIRT.npy
STIR,.npy
DOG1,.npy
REMOTECONTROL,REMOTECON.npy
PIRATE,PI.npy
WARM,.npy
COLD,.npy
TRANSLATE,TRANS.npy
GRADUATE,GRAD.npy
ONION,O.npy
SCRIPT,SC.npy
VIBRATE,VIB.npy
HANDCUFFS,HANDC.npy
PROVIDE,PRO.npy
MEDITATE1,MEDIT.npy
ENEMY,E.npy
CHEAP,C.npy
SOMETHING,SOMET.npy
SHAKE1,SH.npy
AUTOMATIC,AUTOM.npy
BOW1,.npy
HURRICANE,HURRI.npy
MEMORIZEMEMORIZE,MEMORIZEMEMO.npy
PLAN,.npy
DONTWANT,DONT.npy
INTERVIEW,INTER.npy
CEILING,CEI.npy
NONE,.npy
EXPLODE,EXP.npy
PANCAKE,PAN.npy
MIX1,.npy
UDDER,U.npy
PLACE,P.npy
PLATE,P.npy
SPIDER,SP.npy
FLIPFLOPS,FLIPF.npy
PLANT,P.npy
BANDAGE,BAN.npy
YOUR,.npy
OSTRICH,OST.npy
HYPOCRITE,HYPOC.npy
IN,.npy
STAPLER,STA.npy
REALSICK,REAL.npy
TUBETOP,TUB.npy
DIP1,.npy
HADENOUGH,HADEN.npy
JUGGLER,JUG.npy
JELLYFISH,JELLY.npy
ACCENT,AC.npy
SUSPENDERS1,SUSPEND.npy
UP,.npy
BEE1,.npy
CHAMP,C.npy
HATCH1,HA.npy
LEAD,.npy
PLOW1,P.npy
TISSUE,TI.npy
LEAK,.npy
DENT,.npy
TURNKEY,TUR.npy
TOUGH,T.npy
LOCK1,L.npy
ACCEPT,AC.npy
NET,.npy
RESCUE,RE.npy
BITEONNECK,BITEON.npy
WALLET,WA.npy
MENTION,MEN.npy
FOREST,FO.npy
NOTMIND,NOT.npy
DELIBERATE,DELIBE.npy
MINIMUM1,MINI.npy
LOOKLIKE,LOOK.npy
WORSE,W.npy
FADE,.npy
LUNCH1,LU.npy
TYPE1,T.npy
EXCITED,EXC.npy
FAMOUS,FA.npy
ONEYEARAGO,ONEYEA.npy
BREAKDOWN1,BREAKD.npy
EMPTY1,EM.npy
JUMPROPE,JUMP.npy
MUSHROOM,MUSH.npy
AGENCY,AG.npy
CHAOS,C.npy
FUNCTION,FUNC.npy
BANDAID2,BAND.npy
INSTINCT,INST.npy
BEFORE,BE.npy
PROCESS,PRO.npy
CLIP,.npy
INTELLIGENT,INTELLI.npy
TRIP2,T.npy
HELP,.npy
ORDER1,OR.npy
PROJECT,PRO.npy
BAT1,.npy
HONK,.npy
EVERYDAY,EVER.npy
EXAMPLE,EXA.npy
ONE,.npy
MEXICAN1,MEXI.npy
TONGUE,TO.npy
DEGREE,DE.npy
RELEASE,REL.npy
